"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Advanced Writing: Writing Sustainability into Action","","4.0","Lecture","65275R","001","2:00-3:20pm","Mon, Wed","19","0","0","Liz Blomstedt","GFS105"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65295D","001","2:00-3:20pm","Tue, Thu","19","0","0","David Tomkins","GFS228"
"","Advanced Writing for Natural Sciences","","4.0","Lecture","65300R","001","2:00-3:20pm","Tue, Thu","19","0","0","William Feuer","GFS216"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65305R","001","2:00-3:20pm","Tue, Thu","19","0","0","William Wyatt","GFS221"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65310R","001","2:00-3:20pm","Tue, Thu","19","0","0","Sarah Mesle","GFS220"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65320R","001","2:00-3:20pm","Tue, Thu","19","0","0","P.T. McNiff","GFS213"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65325R","001","2:00-3:20pm","Tue, Thu","19","0","0","Matthew Manson","GFS114"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65330D","001","3:30-4:50pm","Mon, Wed","19","0","0","Scott Smith","GFS220"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65335R","001","3:30-4:50pm","Mon, Wed","19","0","0","Shefali Rajamannar","GFS105"
"","Advanced Writing: Food Studies","","4.0","Lecture","65340R","001","3:30-4:50pm","Mon, Wed","19","0","0","Stephanie Payne","GFS111"
"","Advanced Writing: Writing Sustainability into Action","","4.0","Lecture","65345R","001","3:30-4:50pm","Mon, Wed","19","0","0","Liz Blomstedt","GFS108"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65397R","001","3:30-4:50pm","Mon, Wed","19","0","0","Sean Cosgrove","KDC241"
"","Advanced Writing for Arts and Humanities.","","4.0","Lecture","65400R","001","5:00-6:20pm","Mon, Wed","19","0","0","Chris Belcher","GFS105"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65401R","001","5:00-6:20pm","Mon, Wed","19","0","0","Shefali Rajamannar","GFS104"
"","Advanced Writing for Business","","4.0","Lecture","66701R","001","8:00-9:20am","Mon, Wed","19","0","0","Navdeep Mundi","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66710R","001","9:30-10:50am","Mon, Wed","19","0","0","Navdeep Mundi","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66716R","001","9:30-10:50am","Mon, Wed","19","0","0","Clark Hansen","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66719R","001","11:00-12:20pm","Mon, Wed","19","0","0","Michelle Silver Lee","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66725R","001","12:30-1:50pm","Mon, Wed","19","0","0","Pavitra Kavya","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66728R","001","12:30-1:50pm","Mon, Wed","19","0","0","Michelle Silver Lee","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66734R","001","2:00-3:20pm","Mon, Wed","19","0","0","Andrew Ogilvie","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66736R","001","2:00-3:20pm","Mon, Wed","19","0","0","Clark Hansen","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66740R","001","3:30-4:50pm","Mon, Wed","19","0","0","Maria Colman","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66742R","001","3:30-4:50pm","Mon, Wed","19","0","0","Andrew Ogilvie","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66761R","001","8:00-9:20am","Tue, Thu","19","0","0","Lee Cerling","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66763R","001","2:00-3:20pm","Tue, Thu","19","0","0","Todd Henneman","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66765R","001","9:30-10:50am","Tue, Thu","19","0","0","Lee Cerling","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66767R","001","8:00-9:20am","Tue, Thu","19","0","0","Janna Wong","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66769R","001","11:00-12:20pm","Tue, Thu","19","0","0","Janna Wong","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66771R","001","11:00-12:20pm","Tue, Thu","19","0","0","Lee Cerling","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66773R","001","12:30-1:50pm","Tue, Thu","19","0","0","Todd Henneman","JFF313"
"","Advanced Writing for Business: Entertainment Industry","","4.0","Lecture","66779D","001","9:30-10:50am","Tue, Thu","19","0","0","Janna Wong","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66781R","001","3:30-4:50pm","Tue, Thu","19","0","0","James Owens","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66783R","001","3:30-4:50pm","Tue, Thu","19","0","0","Naomi Warren","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66785R","001","5:00-6:20pm","Tue, Thu","19","0","0","Naomi Warren","JFF313"
"","Advanced Writing for Business","","4.0","Lecture","66787R","001","5:00-6:20pm","Tue, Thu","19","0","0","Madge Gaynor","JFF312"
"","Advanced Writing for Business","","4.0","Lecture","66789R","001","6:30-7:50pm","Tue, Thu","19","0","0","Naomi Warren","JFF313"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66800D","001","9:00-9:50am","MWF","19","0","0","Elisabeth Weiss","GFS104"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66802D","001","8:00-9:20am","Tue, Thu","19","0","0","Helen Choi","GFS204"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66804D","001","9:30-10:50am","Tue, Thu","19","0","0","Helen Choi","GFS213"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66806D","001","10:00-10:50am","MWF","20","0","0","Elisabeth Weiss","GFS104"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66808D","001","11:00-11:50am","MWF","19","0","0","Elisabeth Weiss","GFS213"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66810D","001","11:00-12:20pm","Tue, Thu","19","0","0","","GFS229"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66812D","001","12:00-12:50pm","MWF","19","0","0","","GFS109"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66814D","001","12:30-1:50pm","Tue, Thu","19","0","0","Steve Bucher","GFS205"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66816D","001","2:00-3:20pm","Mon, Wed","20","0","0","","GFS228"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66818D","001","2:00-3:20pm","Mon, Wed","19","0","0","Marc Aubertin","GFS221"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66820D","001","2:00-3:20pm","Tue, Thu","19","0","0","Martha Townsend","GFS105"
"","Disciplinary Grand Challenges in Sydney and Los Angeles: Cities, Citizen, and Engineering","","4.0","Lecture","66822D","902","2:00-3:20pm","Tue, Thu","19","0","0","",""
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66824D","001","3:30-4:50pm","Mon, Wed","19","0","0","Marc Aubertin","GFS228"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66826D","001","3:30-4:50pm","Mon, Wed","19","0","0","","GFS107"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66828D","001","3:30-4:50pm","Tue, Thu","19","0","0","Martha Townsend","GFS114"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66830D","001","5:00-6:20pm","Tue, Thu","19","0","0","Martha Townsend","GFS216"
"","Disciplinary Grand Challenges in Sydney and Los Angeles: Cities, Citizen, and Engineering","","4.0","Lecture","66832D","902","3:30-4:50pm","Tue, Thu","19","0","0","",""
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66834D","001","5:00-6:20pm","Tue, Thu","19","0","0","","GFS205"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66836D","001","5:00-6:20pm","Mon, Wed","19","0","0","","GFS216"
"","Engineering Global Innovations and Perspectives","","4.0","Lecture","66838D","001","5:00-6:20pm","Mon, Wed","19","0","0","","GFS108"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66840D","001","5:00-6:20pm","Tue, Thu","19","0","0","","GFS112"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66844D","001","3:30-4:50pm","Mon, Wed","19","0","0","Katherine Brichacek","GFS109"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66846D","001","5:00-6:20pm","Mon, Wed","19","0","0","","GFS111"
"","Advanced Writing Communication for Engineers","","4.0","Lecture","66848D","001","3:30-4:50pm","Tue, Thu","19","0","0","Harly Ramsey","GFS112"
"WRIT-440","Writing in Practical Contexts","P","4.0 units"
"","Advanced Legal Writing","","4.0","Lecture","65515D","001","2:00-3:50pm","Tue, Thu","12","0","0","Antonio Elefano","GFS111"
"WRIT-501a","Theory and Practice in Teaching Expository Writing","","1.0 unit","Lecture","66910D","001","1:00-2:50pm","Wednesday","10","0","0","Emily Artiano Rowan Bayne","KAP150"
"","","","","Lecture","66912D","001","1:00-2:50pm","Wednesday","10","0","0","Deborah Sims Jim Clements","WPH200"
"","","","","Lecture","66914D","001","1:00-2:50pm","Wednesday","10","0","0","Cory Nelson Leah Pate","SOSB52"
